engine,vox_per_chunk,num_chunks,time,cpu_count,memory_size,num_vox,avg_mem,mem_useage,model
ray,106,4096,51.89325475692749,16,32805896192,435686,14.976917157854352,"[14.135505676269531, 14.70672607421875, 15.011676788330078, 15.003898620605469, 15.00396728515625, 15.004180908203125, 15.00439453125, 15.004871368408203, 15.004867553710938, 15.00533676147461, 15.005317687988281, 15.005992889404297, 15.006195068359375, 15.006385803222656, 15.00686264038086, 15.00686264038086, 15.006858825683594, 15.007099151611328, 15.007808685302734, 15.00851821899414, 15.009452819824219, 14.991363525390625, 14.991992950439453, 14.999801635742188, 14.999801635742188, 14.999801635742188, 15.000041961669922, 15.03310775756836, 15.035022735595703, 15.09112548828125, 15.121780395507812, 15.23721694946289, 15.282211303710938, 15.312225341796875, 14.133827209472656]",ConstrainedSphericalDeconvModel
ray,106,4096,51.88355731964111,16,32805896192,435686,15.017258475808536,"[14.133747100830078, 14.708686828613281, 15.019783020019531, 15.020179748535156, 15.021114349365234, 15.021350860595703, 15.021293640136719, 15.021774291992188, 15.021770477294922, 15.022224426269531, 15.022209167480469, 15.02215576171875, 15.022838592529297, 15.022815704345703, 15.023296356201172, 15.023765563964844, 15.024238586425781, 15.02471923828125, 15.026161193847656, 15.027103424072266, 15.007011413574219, 15.007827758789062, 15.008842468261719, 15.017414093017578, 15.017654418945312, 15.017654418945312, 15.017642974853516, 15.05142593383789, 15.061195373535156, 15.1214599609375, 15.135639190673828, 15.25423812866211, 15.285957336425781, 15.331596374511719]",ConstrainedSphericalDeconvModel
ray,106,4096,51.83798003196716,16,32805896192,435686,15.01999784197126,"[14.14813232421875, 14.717693328857422, 15.06167221069336, 15.054862976074219, 15.053390502929688, 15.051200866699219, 15.051414489746094, 15.051654815673828, 15.051639556884766, 15.050899505615234, 15.05086898803711, 15.05084228515625, 15.04983901977539, 15.049816131591797, 15.050533294677734, 15.050529479980469, 15.050769805908203, 15.050758361816406, 15.051239013671875, 15.051937103271484, 15.038288116455078, 15.036273956298828, 15.03695297241211, 15.04787826538086, 15.04787826538086, 15.04787826538086, 15.04787826538086, 15.078784942626953, 15.084049224853516, 15.144371032714844, 15.160953521728516, 15.284881591796875, 15.321651458740234, 15.35219955444336, 14.170310974121094]",ConstrainedSphericalDeconvModel
ray,53,8192,61.30461287498474,16,32805896192,435686,15.304122585720487,"[14.168415069580078, 14.743404388427734, 15.083641052246094, 15.071857452392578, 15.071319580078125, 15.07058334350586, 15.070304870605469, 15.070289611816406, 15.070259094238281, 15.070255279541016, 15.070247650146484, 15.07022476196289, 15.070175170898438, 15.070171356201172, 15.070396423339844, 15.07110595703125, 15.071422576904297, 15.068729400634766, 15.06850814819336, 15.125236511230469, 15.30471420288086, 15.302261352539062, 15.32625961303711, 15.352413177490234, 15.401165008544922, 15.357429504394531, 15.361801147460938, 15.418617248535156, 15.421672821044922, 15.364604949951172, 15.427719116210938, 15.601158142089844, 15.590351104736328, 15.65298080444336, 15.589378356933594, 15.623729705810547, 15.632797241210938, 15.690448760986328, 15.715656280517578, 15.832172393798828, 15.862125396728516, 15.921485900878906, 15.97744369506836, 15.985893249511719, 14.724689483642578]",ConstrainedSphericalDeconvModel
ray,53,8192,60.67766261100769,16,32805896192,435686,15.665043320766715,"[14.724239349365234, 15.30307388305664, 15.654701232910156, 15.64590072631836, 15.635032653808594, 15.631023406982422, 15.631244659423828, 15.630683898925781, 15.630882263183594, 15.630867004394531, 15.630783081054688, 15.631240844726562, 15.631462097167969, 15.631694793701172, 15.631877899169922, 15.6328125, 15.633758544921875, 15.634929656982422, 15.636344909667969, 15.624103546142578, 15.624282836914062, 15.625701904296875, 15.627830505371094, 15.630714416503906, 15.64016342163086, 15.656810760498047, 15.657466888427734, 15.65108871459961, 15.653343200683594, 15.669769287109375, 15.701461791992188, 15.69820785522461, 15.69638442993164, 15.702468872070312, 15.731391906738281, 15.722602844238281, 15.750724792480469, 15.796154022216797, 15.849472045898438, 15.953643798828125, 16.012928009033203, 16.060577392578125, 16.047016143798828]",ConstrainedSphericalDeconvModel
ray,53,8192,60.681743144989014,16,32805896192,435686,15.706154135770577,"[14.781383514404297, 15.352703094482422, 15.707672119140625, 15.701004028320312, 15.70125961303711, 15.70028305053711, 15.70236587524414, 15.702816009521484, 15.703758239746094, 15.703964233398438, 15.703689575195312, 15.70413589477539, 15.70431900024414, 15.705451965332031, 15.70541763305664, 15.70541000366211, 15.706573486328125, 15.70651626586914, 15.70648193359375, 15.707393646240234, 15.707595825195312, 15.708770751953125, 15.691631317138672, 15.694526672363281, 15.695915222167969, 15.691364288330078, 15.705970764160156, 15.707847595214844, 15.708412170410156, 15.712352752685547, 15.740394592285156, 15.741111755371094, 15.73910140991211, 15.778217315673828, 15.779109954833984, 15.826217651367188, 15.862525939941406, 15.983966827392578, 15.991863250732422, 16.05270767211914, 16.100486755371094, 16.095474243164062, 14.836463928222656]",ConstrainedSphericalDeconvModel
ray,53,8192,60.79665994644165,16,32805896192,435686,15.764766870543014,"[14.83615493774414, 15.413795471191406, 15.75643539428711, 15.745487213134766, 15.743484497070312, 15.742454528808594, 15.741249084472656, 15.741634368896484, 15.741397857666016, 15.74154281616211, 15.741527557373047, 15.74148178100586, 15.741950988769531, 15.74100112915039, 15.73977279663086, 15.740623474121094, 15.741230010986328, 15.742416381835938, 15.743595123291016, 15.744770050048828, 15.746410369873047, 15.74853515625, 15.73086929321289, 15.732139587402344, 15.733078002929688, 15.740272521972656, 15.751396179199219, 15.75423812866211, 15.755165100097656, 15.75619125366211, 15.784034729003906, 15.784839630126953, 15.784271240234375, 15.77968978881836, 15.819412231445312, 15.813953399658203, 15.845027923583984, 15.903289794921875, 15.935935974121094, 16.03754425048828, 16.08938980102539, 16.11858367919922, 16.118701934814453]",ConstrainedSphericalDeconvModel
ray,53,8192,61.05971550941467,16,32805896192,435686,15.784563064575195,"[14.865482330322266, 15.440185546875, 15.788665771484375, 15.78824234008789, 15.788944244384766, 15.78940200805664, 15.789352416992188, 15.790035247802734, 15.790481567382812, 15.789730072021484, 15.789909362792969, 15.789886474609375, 15.790351867675781, 15.791065216064453, 15.791522979736328, 15.791946411132812, 15.792366027832031, 15.79281997680664, 15.793292999267578, 15.79351806640625, 15.794212341308594, 15.79465103149414, 15.77157974243164, 15.772235870361328, 15.774356842041016, 15.775367736816406, 15.78237533569336, 15.784919738769531, 15.78695297241211, 15.788867950439453, 15.815208435058594, 15.816150665283203, 15.816829681396484, 15.817543029785156, 15.833148956298828, 15.836174011230469, 15.885387420654297, 15.92007064819336, 16.03040313720703, 16.059982299804688, 16.114830017089844, 16.167205810546875, 16.147205352783203, 14.89791488647461]",ConstrainedSphericalDeconvModel
ray,26,16384,111.69033980369568,16,32805896192,435686,16.437772792318594,"[14.897598266601562, 15.472030639648438, 15.80218505859375, 15.808704376220703, 15.811805725097656, 15.813407897949219, 15.818187713623047, 15.821434020996094, 15.824996948242188, 15.828475952148438, 15.82598876953125, 15.824634552001953, 15.829910278320312, 15.835929870605469, 15.834491729736328, 15.838321685791016, 15.843509674072266, 15.841331481933594, 15.864334106445312, 15.8927001953125, 15.917991638183594, 15.924800872802734, 15.952404022216797, 15.981685638427734, 16.014461517333984, 16.038654327392578, 16.069107055664062, 16.104812622070312, 16.139122009277344, 16.16891860961914, 16.198944091796875, 16.216350555419922, 16.249897003173828, 16.282123565673828, 16.317230224609375, 16.343276977539062, 16.374691009521484, 16.402080535888672, 16.42379379272461, 16.450294494628906, 16.475482940673828, 16.503517150878906, 16.527488708496094, 16.55306625366211, 16.579517364501953, 16.60196304321289, 16.627586364746094, 16.718475341796875, 16.723106384277344, 16.723098754882812, 16.717281341552734, 16.718505859375, 16.71533203125, 16.715343475341797, 16.71158218383789, 16.711322784423828, 16.708885192871094, 16.711135864257812, 16.711017608642578, 16.71038055419922, 16.71143341064453, 16.709117889404297, 16.708820343017578, 16.70948028564453, 16.70917510986328, 16.711223602294922, 16.710708618164062, 16.713394165039062, 16.716106414794922, 16.716556549072266, 16.71857452392578, 16.720230102539062, 16.721683502197266, 16.73990249633789, 16.742332458496094, 16.742431640625, 16.742645263671875, 16.742141723632812, 16.77706527709961, 16.76845932006836, 16.780719757080078, 16.84521484375, 16.942699432373047, 17.088123321533203, 17.187122344970703, 17.232135772705078, 17.337600708007812, 17.440277099609375, 17.476444244384766, 17.581058502197266, 17.603004455566406, 16.164505004882812]",ConstrainedSphericalDeconvModel
ray,26,16384,113.65268325805664,16,32805896192,435686,17.155848523403737,"[16.163288116455078, 16.768329620361328, 17.131385803222656, 17.121700286865234, 17.11968994140625, 17.117694854736328, 17.120250701904297, 17.11090087890625, 17.113704681396484, 17.11337661743164, 17.105281829833984, 17.103660583496094, 17.108905792236328, 17.111236572265625, 17.108802795410156, 17.114490509033203, 17.11517333984375, 17.114212036132812, 17.117477416992188, 17.12093734741211, 17.11736297607422, 17.12069320678711, 17.12286376953125, 17.117359161376953, 17.125164031982422, 17.12717056274414, 17.128887176513672, 17.124881744384766, 17.13622283935547, 17.138458251953125, 17.13809585571289, 17.139488220214844, 17.140304565429688, 17.136859893798828, 17.145755767822266, 17.14971160888672, 17.14529037475586, 17.148902893066406, 17.15807342529297, 17.161346435546875, 17.162822723388672, 17.16571044921875, 17.148582458496094, 17.142292022705078, 17.140850067138672, 17.139541625976562, 17.1387939453125, 17.188762664794922, 17.191143035888672, 17.18655014038086, 17.188518524169922, 17.187522888183594, 17.18521499633789, 17.184368133544922, 17.182289123535156, 17.182811737060547, 17.182453155517578, 17.181896209716797, 17.180896759033203, 17.17998504638672, 17.17913055419922, 17.178783416748047, 17.180606842041016, 17.178932189941406, 17.180145263671875, 17.17910385131836, 17.179561614990234, 17.18008804321289, 17.18099594116211, 17.18097686767578, 17.18291473388672, 17.184005737304688, 17.185405731201172, 17.1829833984375, 17.201183319091797, 17.19953155517578, 17.199604034423828, 17.203075408935547, 17.201213836669922, 17.201904296875, 17.201641082763672, 17.155818939208984, 17.156044006347656, 17.182472229003906, 17.207962036132812, 17.263595581054688, 17.288959503173828, 17.347366333007812, 17.404075622558594, 17.424331665039062, 17.506324768066406, 17.608165740966797, 17.64175033569336, 16.356708526611328]",ConstrainedSphericalDeconvModel
ray,26,16384,113.62983751296997,16,32805896192,435686,17.324998774427048,"[16.356487274169922, 16.963443756103516, 17.297714233398438, 17.270023345947266, 17.259742736816406, 17.263442993164062, 17.266632080078125, 17.26117706298828, 17.265457153320312, 17.266490936279297, 17.26494598388672, 17.268516540527344, 17.265605926513672, 17.2706298828125, 17.2723388671875, 17.270816802978516, 17.267974853515625, 17.261611938476562, 17.26512908935547, 17.264759063720703, 17.268238067626953, 17.270626068115234, 17.27591323852539, 17.27448272705078, 17.283611297607422, 17.285171508789062, 17.28683853149414, 17.288284301757812, 17.303386688232422, 17.2984619140625, 17.296283721923828, 17.29562759399414, 17.296459197998047, 17.29666519165039, 17.300323486328125, 17.30538558959961, 17.30536651611328, 17.307392120361328, 17.30721664428711, 17.343372344970703, 17.347660064697266, 17.34942626953125, 17.349407196044922, 17.351699829101562, 17.32617950439453, 17.324115753173828, 17.326393127441406, 17.373287200927734, 17.37261962890625, 17.371929168701172, 17.371177673339844, 17.373260498046875, 17.371444702148438, 17.3653564453125, 17.366497039794922, 17.363853454589844, 17.363433837890625, 17.364585876464844, 17.364269256591797, 17.362045288085938, 17.363895416259766, 17.360626220703125, 17.36016845703125, 17.360759735107422, 17.360187530517578, 17.359703063964844, 17.361255645751953, 17.357254028320312, 17.357730865478516, 17.358047485351562, 17.359825134277344, 17.359603881835938, 17.36196517944336, 17.360939025878906, 17.38491439819336, 17.384281158447266, 17.38410186767578, 17.38766860961914, 17.388595581054688, 17.388595581054688, 17.360614776611328, 17.360843658447266, 17.342575073242188, 17.359397888183594, 17.413471221923828, 17.443946838378906, 17.489543914794922, 17.521411895751953, 17.577438354492188, 17.630626678466797, 17.656219482421875, 17.71158218383789, 17.708816528320312, 16.422588348388672]",ConstrainedSphericalDeconvModel
ray,26,16384,113.21694993972778,16,32805896192,435686,17.366175989950857,"[16.419086456298828, 16.9949951171875, 17.340862274169922, 17.33576202392578, 17.33526611328125, 17.33350372314453, 17.326030731201172, 17.325164794921875, 17.315963745117188, 17.322284698486328, 17.320751190185547, 17.319183349609375, 17.319259643554688, 17.317428588867188, 17.312725067138672, 17.317230224609375, 17.31808090209961, 17.320720672607422, 17.32421112060547, 17.32745361328125, 17.321815490722656, 17.319286346435547, 17.322933197021484, 17.32474136352539, 17.3291015625, 17.333057403564453, 17.337711334228516, 17.340415954589844, 17.353073120117188, 17.356407165527344, 17.349559783935547, 17.345016479492188, 17.34927749633789, 17.348983764648438, 17.352428436279297, 17.347503662109375, 17.352275848388672, 17.355350494384766, 17.357799530029297, 17.358169555664062, 17.366622924804688, 17.369068145751953, 17.376022338867188, 17.373798370361328, 17.345497131347656, 17.34292984008789, 17.341617584228516, 17.39263153076172, 17.392208099365234, 17.393905639648438, 17.391021728515625, 17.390823364257812, 17.38956069946289, 17.38778305053711, 17.386112213134766, 17.38180160522461, 17.380382537841797, 17.379547119140625, 17.378936767578125, 17.37692642211914, 17.37576675415039, 17.377243041992188, 17.378501892089844, 17.377880096435547, 17.377464294433594, 17.37606430053711, 17.375858306884766, 17.37789535522461, 17.377452850341797, 17.37725830078125, 17.37830352783203, 17.378921508789062, 17.380374908447266, 17.401222229003906, 17.401199340820312, 17.400901794433594, 17.395526885986328, 17.3970947265625, 17.394283294677734, 17.393959045410156, 17.366527557373047, 17.366451263427734, 17.356884002685547, 17.378948211669922, 17.411632537841797, 17.467254638671875, 17.49356460571289, 17.53807830810547, 17.595352172851562, 17.618183135986328, 17.67300033569336, 17.72791290283203, 17.72933578491211]",ConstrainedSphericalDeconvModel
ray,26,16384,114.63205981254578,16,32805896192,435686,17.386235460321952,"[16.461395263671875, 17.033164978027344, 17.37603759765625, 17.365036010742188, 17.346580505371094, 17.350032806396484, 17.34775161743164, 17.34494400024414, 17.34177017211914, 17.341175079345703, 17.335155487060547, 17.334197998046875, 17.336753845214844, 17.339561462402344, 17.337799072265625, 17.340438842773438, 17.337535858154297, 17.342403411865234, 17.341320037841797, 17.34408950805664, 17.34389877319336, 17.347103118896484, 17.344722747802734, 17.340957641601562, 17.35602569580078, 17.360885620117188, 17.35586929321289, 17.35489273071289, 17.353225708007812, 17.367145538330078, 17.36553192138672, 17.36800765991211, 17.36896514892578, 17.37320327758789, 17.366104125976562, 17.368778228759766, 17.364147186279297, 17.372516632080078, 17.371994018554688, 17.382343292236328, 17.392887115478516, 17.397567749023438, 17.39971160888672, 17.402076721191406, 17.404144287109375, 17.37305450439453, 17.365036010742188, 17.409217834472656, 17.40990447998047, 17.407493591308594, 17.407390594482422, 17.405200958251953, 17.402759552001953, 17.401504516601562, 17.398136138916016, 17.397472381591797, 17.393840789794922, 17.392780303955078, 17.392658233642578, 17.393035888671875, 17.390213012695312, 17.393699645996094, 17.39297103881836, 17.390586853027344, 17.38922119140625, 17.390758514404297, 17.38897705078125, 17.389205932617188, 17.390064239501953, 17.389938354492188, 17.389949798583984, 17.393177032470703, 17.39438247680664, 17.394256591796875, 17.416236877441406, 17.417652130126953, 17.415206909179688, 17.41439437866211, 17.412452697753906, 17.41260528564453, 17.41260528564453, 17.377460479736328, 17.37717056274414, 17.373706817626953, 17.40673828125, 17.438220977783203, 17.483047485351562, 17.538711547851562, 17.56603240966797, 17.62154769897461, 17.671707153320312, 17.727558135986328, 17.736469268798828, 17.739871978759766]",ConstrainedSphericalDeconvModel
ray,217843,2,440.9656128883362,16,32805896192,435686,10.906939361641466,"[8.811389923095703, 9.359394073486328, 9.814643859863281, 9.867938995361328, 10.704315185546875, 10.799888610839844, 10.801811218261719, 10.80322265625, 10.805065155029297, 10.810020446777344, 10.81204605102539, 10.812763214111328, 10.813690185546875, 10.814170837402344, 10.818660736083984, 10.820343017578125, 10.822158813476562, 10.82352066040039, 10.825149536132812, 10.82674789428711, 10.828556060791016, 10.829917907714844, 10.830799102783203, 10.831920623779297, 10.832862854003906, 10.833824157714844, 10.834758758544922, 10.83523941040039, 10.835716247558594, 10.836650848388672, 10.836650848388672, 10.837371826171875, 10.837852478027344, 10.838092803955078, 10.838775634765625, 10.839469909667969, 10.839950561523438, 10.840431213378906, 10.841392517089844, 10.841865539550781, 10.84234619140625, 10.842586517333984, 10.843307495117188, 10.843788146972656, 10.844738006591797, 10.845458984375, 10.845699310302734, 10.846179962158203, 10.846420288085938, 10.847137451171875, 10.847137451171875, 10.847618103027344, 10.848098754882812, 10.848819732666016, 10.849296569824219, 10.849777221679688, 10.850017547607422, 10.850257873535156, 10.850738525390625, 10.851211547851562, 10.851451873779297, 10.851692199707031, 10.8521728515625, 10.852401733398438, 10.852825164794922, 10.853511810302734, 10.853992462158203, 10.854473114013672, 10.85495376586914, 10.855422973632812, 10.856117248535156, 10.85635757446289, 10.85683822631836, 10.857078552246094, 10.857555389404297, 10.858509063720703, 10.858989715576172, 10.85947036743164, 10.85995101928711, 10.860431671142578, 10.861152648925781, 10.86163330078125, 10.862113952636719, 10.862354278564453, 10.863075256347656, 10.863075256347656, 10.86331558227539, 10.86379623413086, 10.864036560058594, 10.864513397216797, 10.864513397216797, 10.864994049072266, 10.865474700927734, 10.865715026855469, 10.865947723388672, 10.86642837524414, 10.86690902709961, 10.867149353027344, 10.867630004882812, 10.868099212646484, 10.868339538574219, 10.868793487548828, 10.869033813476562, 10.869754791259766, 10.870471954345703, 10.871406555175781, 10.872367858886719, 10.87307357788086, 10.873313903808594, 10.873790740966797, 10.874031066894531, 10.874271392822266, 10.87451171875, 10.875232696533203, 10.875465393066406, 10.87570571899414, 10.876399993896484, 10.876640319824219, 10.876880645751953, 10.877593994140625, 10.878074645996094, 10.878314971923828, 10.8787841796875, 10.879024505615234, 10.878982543945312, 10.879657745361328, 10.880138397216797, 10.880378723144531, 10.880859375, 10.881088256835938, 10.881553649902344, 10.882034301757812, 10.882755279541016, 10.882755279541016, 10.88299560546875, 10.88370132446289, 10.884395599365234, 10.884635925292969, 10.885356903076172, 10.885597229003906, 10.88583755493164, 10.88631820678711, 10.886795043945312, 10.887275695800781, 10.88775634765625, 10.888236999511719, 10.888477325439453, 10.888957977294922, 10.889190673828125, 10.88943099975586, 10.889671325683594, 10.890151977539062, 10.890392303466797, 10.890384674072266, 10.890861511230469, 10.891101837158203, 10.891342163085938, 10.891822814941406, 10.89206314086914, 10.892772674560547, 10.893013000488281, 10.893253326416016, 10.89349365234375, 10.893733978271484, 10.894214630126953, 10.894935607910156, 10.89517593383789, 10.895416259765625, 10.89565658569336, 10.896377563476562, 10.896858215332031, 10.897098541259766, 10.8973388671875, 10.897579193115234, 10.89853286743164, 10.89853286743164, 10.89901351928711, 10.899494171142578, 10.899974822998047, 10.900447845458984, 10.900688171386719, 10.900928497314453, 10.901168823242188, 10.90139389038086, 10.901580810546875, 10.902214050292969, 10.902935028076172, 10.903656005859375, 10.903656005859375, 10.903877258300781, 10.904586791992188, 10.905067443847656, 10.90530776977539, 10.905548095703125, 10.906028747558594, 10.906723022460938, 10.90695571899414, 10.90743637084961, 10.907676696777344, 10.907917022705078, 10.908638000488281, 10.908878326416016, 10.909599304199219, 10.909599304199219, 10.910076141357422, 10.91055679321289, 10.910797119140625, 10.91103744506836, 10.911758422851562, 10.912227630615234, 10.912708282470703, 10.912948608398438, 10.913188934326172, 10.913429260253906, 10.91390609741211, 10.914146423339844, 10.914386749267578, 10.914867401123047, 10.915107727050781, 10.915580749511719, 10.915821075439453, 10.916301727294922, 10.91678237915039, 10.91678237915039, 10.917259216308594, 10.917980194091797, 10.918220520019531, 10.918701171875, 10.919181823730469, 10.919654846191406, 10.919654846191406, 10.920135498046875, 10.920616149902344, 10.921096801757812, 10.921810150146484, 10.922050476074219, 10.922531127929688, 10.923011779785156, 10.92325210571289, 10.923728942871094, 10.924209594726562, 10.924690246582031, 10.924690246582031, 10.925159454345703, 10.925548553466797, 10.926490783691406, 10.926490783691406, 10.926971435546875, 10.927452087402344, 10.927444458007812, 10.927677154541016, 10.92791748046875, 10.928398132324219, 10.928878784179688, 10.929119110107422, 10.92959213256836, 10.930313110351562, 10.930793762207031, 10.931034088134766, 10.931755065917969, 10.932235717773438, 10.932716369628906, 10.93295669555664, 10.933677673339844, 10.934146881103516, 10.934627532958984, 10.934867858886719, 10.935108184814453, 10.935348510742188, 10.935821533203125, 10.93606185913086, 10.936542510986328, 10.937263488769531, 10.937744140625, 10.938220977783203, 10.938220977783203, 10.938701629638672, 10.939193725585938, 10.939167022705078, 10.939647674560547, 10.940128326416016, 10.940608978271484, 10.940849304199219, 10.941329956054688, 10.942527770996094, 10.943008422851562, 10.943248748779297, 10.943489074707031, 10.9439697265625, 10.943958282470703, 10.944198608398438, 10.944438934326172, 10.945880889892578, 10.946121215820312, 10.94659423828125, 10.94659423828125, 10.94659423828125, 10.947074890136719, 10.947288513183594, 10.947521209716797, 10.947761535644531, 10.948001861572266, 10.948471069335938, 10.948711395263672, 10.948890686035156, 10.949329376220703, 10.949329376220703, 10.950023651123047, 10.950263977050781, 10.950736999511719, 10.951210021972656, 10.951690673828125, 10.951690673828125, 10.952171325683594, 10.952651977539062, 10.953605651855469, 10.953845977783203, 10.954326629638672, 10.954326629638672, 10.954803466796875, 10.95504379272461, 10.955524444580078, 10.956005096435547, 10.95648193359375, 10.957443237304688, 10.957923889160156, 10.95816421508789, 10.95816421508789, 10.95864486694336, 10.959117889404297, 10.959358215332031, 10.960079193115234, 10.960319519042969, 10.960559844970703, 10.961036682128906, 10.961517333984375, 10.961997985839844, 10.962238311767578, 10.962478637695312, 10.962955474853516, 10.963436126708984, 10.963676452636719, 10.963916778564453, 10.964397430419922, 10.964866638183594, 10.965106964111328, 10.965827941894531, 10.966068267822266, 10.966548919677734, 10.967021942138672, 10.967262268066406, 10.967742919921875, 10.968223571777344, 10.968223571777344, 10.968936920166016, 10.969417572021484, 10.969657897949219, 10.970138549804688, 10.970619201660156, 10.97109603881836, 10.97109603881836, 10.971817016601562, 10.972057342529297, 10.972526550292969, 10.972724914550781, 10.973155975341797, 10.973636627197266, 10.973636627197266, 10.974117279052734, 10.97457504272461, 10.975055694580078, 10.975536346435547, 10.975536346435547, 10.975776672363281, 10.97625732421875, 10.976737976074219, 10.977218627929688, 10.977458953857422, 10.97793960571289, 10.978179931640625, 10.978660583496094, 10.978900909423828, 10.979381561279297, 10.979862213134766, 10.980098724365234, 10.980579376220703, 10.981060028076172, 10.98154067993164, 10.981781005859375, 10.982013702392578, 10.982494354248047, 10.982975006103516, 10.983455657958984, 10.983936309814453, 10.983932495117188, 10.98465347290039, 10.98513412475586, 10.985614776611328, 10.985614776611328, 10.986083984375, 10.986564636230469, 10.987045288085938, 10.987285614013672, 10.988006591796875, 10.988235473632812, 10.988956451416016, 10.989437103271484, 10.989677429199219, 10.990158081054688, 10.990631103515625, 10.991111755371094, 10.991592407226562, 10.991832733154297, 10.992073059082031, 10.9923095703125, 10.992790222167969, 10.993030548095703, 10.993511199951172, 10.99399185180664, 10.99422836303711, 10.994709014892578, 10.994949340820312, 10.995429992675781, 10.995899200439453, 10.996566772460938, 10.996746063232422, 10.99722671508789, 10.99722671508789, 10.997947692871094, 10.998184204101562, 10.998905181884766, 11.015247344970703, 11.107292175292969, 11.216300964355469, 11.177654266357422, 11.26043701171875, 11.297725677490234, 11.396499633789062, 11.553672790527344, 11.633941650390625, 10.294700622558594]",FreeWaterTensorModel
