engine,vox_per_chunk,num_chunks,time,cpu_count,memory_size,num_vox,avg_mem,mem_useage,model,data_shape
ray,217843,2,38.278944969177246,10,17179869184,435686,5.361014516730058,"[5.429534912109375, 6.605804443359375, 6.342742919921875, 6.3398284912109375, 5.483489990234375, 5.380096435546875, 5.2213592529296875, 5.2847747802734375, 5.2637939453125, 5.2663726806640625, 5.26739501953125, 5.338836669921875, 5.287750244140625, 5.283905029296875, 5.271728515625, 5.31036376953125, 5.309356689453125, 5.335418701171875, 5.3239593505859375, 5.2594451904296875, 5.3479766845703125, 5.30767822265625, 5.2930755615234375, 5.3383636474609375, 5.32861328125, 5.3073272705078125, 5.3582611083984375, 5.327789306640625, 5.3519744873046875, 5.302490234375, 5.309783935546875, 5.263580322265625, 5.2758331298828125, 5.3193511962890625, 5.1060028076171875, 4.88641357421875, 4.818328857421875, 4.8697509765625]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,217843,2,37.113080978393555,10,17179869184,435686,5.753175065324113,"[4.721527099609375, 6.585723876953125, 6.34429931640625, 6.3173980712890625, 6.197418212890625, 6.3582305908203125, 6.1741790771484375, 6.3746337890625, 6.0839080810546875, 6.0234222412109375, 5.8435821533203125, 5.5902557373046875, 5.7517852783203125, 5.790252685546875, 5.7322998046875, 5.707611083984375, 5.7327728271484375, 5.79248046875, 5.7257843017578125, 5.675750732421875, 5.767059326171875, 5.7312164306640625, 5.7268218994140625, 5.61932373046875, 5.71636962890625, 5.7108154296875, 5.60833740234375, 5.512664794921875, 5.6571197509765625, 5.6514129638671875, 5.465087890625, 5.4105987548828125, 5.5586700439453125, 5.509857177734375, 5.239013671875, 5.307037353515625, 5.1527557373046875]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,217843,2,37.2903048992157,10,17179869184,435686,6.04472186114337,"[4.4848785400390625, 6.382415771484375, 6.255157470703125, 6.391571044921875, 6.201690673828125, 6.200408935546875, 6.2713775634765625, 6.38800048828125, 6.3618927001953125, 6.3285369873046875, 6.2844085693359375, 6.4033050537109375, 6.3504638671875, 6.3007659912109375, 6.210540771484375, 6.3586883544921875, 6.2481689453125, 6.3092193603515625, 6.222442626953125, 6.34295654296875, 6.0472259521484375, 6.15155029296875, 6.0941925048828125, 6.2208404541015625, 5.91497802734375, 5.909088134765625, 5.8846588134765625, 6.080810546875, 5.86669921875, 5.859405517578125, 5.8411865234375, 6.0281219482421875, 5.8271331787109375, 5.6650543212890625, 5.299468994140625, 5.4432525634765625, 5.224151611328125]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,217843,2,37.2402560710907,10,17179869184,435686,6.023350483662373,"[4.4894256591796875, 6.5465087890625, 6.3327789306640625, 6.1024017333984375, 6.1420135498046875, 6.2892913818359375, 6.2397308349609375, 6.152587890625, 6.1624908447265625, 6.32281494140625, 6.26824951171875, 6.1472930908203125, 6.1262054443359375, 6.3312530517578125, 6.333892822265625, 6.10211181640625, 6.208251953125, 6.2951507568359375, 6.2965087890625, 6.1514739990234375, 6.11798095703125, 6.2992401123046875, 6.237060546875, 6.1019439697265625, 5.8916778564453125, 6.1079254150390625, 5.98333740234375, 5.8502044677734375, 5.8032989501953125, 6.014617919921875, 5.89373779296875, 5.79901123046875, 5.660003662109375, 5.784210205078125, 5.5091400146484375, 5.4372100830078125, 5.3329315185546875]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,217843,2,37.87589478492737,10,17179869184,435686,5.7221017134817025,"[4.7895355224609375, 6.3977813720703125, 6.22015380859375, 6.21539306640625, 6.377899169921875, 6.23846435546875, 6.2146148681640625, 6.174896240234375, 6.3706817626953125, 6.202362060546875, 6.1966094970703125, 6.21295166015625, 6.39495849609375, 6.19879150390625, 6.21148681640625, 5.9972991943359375, 6.200469970703125, 6.0039215087890625, 5.97528076171875, 5.8856658935546875, 6.07098388671875, 5.652862548828125, 5.8043975830078125, 5.6387786865234375, 5.4588165283203125, 5.4043121337890625, 5.4099273681640625, 5.0435943603515625, 5.141876220703125, 5.1302490234375, 5.356475830078125, 5.1218719482421875, 5.2105712890625, 5.13702392578125, 4.9144287109375, 4.7819061279296875, 4.8997039794921875, 4.782867431640625]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,108921,4,21.390609741210938,10,17179869184,435686,5.85820806594122,"[4.5104827880859375, 6.5420684814453125, 6.3447723388671875, 6.188262939453125, 6.227142333984375, 6.38494873046875, 6.3906707763671875, 6.1858978271484375, 6.318389892578125, 6.272216796875, 6.191375732421875, 5.9608154296875, 5.853271484375, 5.6424407958984375, 5.63507080078125, 5.49884033203125, 5.496429443359375, 5.4916839599609375, 5.463958740234375, 5.313568115234375, 5.1100616455078125]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,108921,4,21.881783962249756,10,17179869184,435686,5.709534384987571,"[4.6189727783203125, 6.569305419921875, 6.3791046142578125, 6.407135009765625, 6.4612884521484375, 6.0225982666015625, 5.9267730712890625, 5.86419677734375, 5.7717742919921875, 5.7108612060546875, 5.5959320068359375, 5.688201904296875, 5.492218017578125, 5.4666748046875, 5.5618743896484375, 5.6318511962890625, 5.5722198486328125, 5.5615692138671875, 5.224029541015625, 5.51129150390625, 5.3611907958984375, 5.210693359375]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,108921,4,21.600439071655273,10,17179869184,435686,6.03265380859375,"[4.4237518310546875, 6.6454010009765625, 6.371612548828125, 6.3440093994140625, 6.320770263671875, 6.474273681640625, 6.2627105712890625, 6.236419677734375, 6.2223663330078125, 6.47064208984375, 6.276824951171875, 6.3377838134765625, 6.12603759765625, 6.3497314453125, 6.021881103515625, 6.0288848876953125, 5.938232421875, 6.1215972900390625, 5.598663330078125, 5.37744140625, 5.33868408203125, 5.4306640625]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,108921,4,21.239710807800293,10,17179869184,435686,6.113547188895089,"[4.562652587890625, 6.4563140869140625, 6.43951416015625, 6.4533233642578125, 6.20721435546875, 6.2929229736328125, 6.408660888671875, 6.4468994140625, 6.252349853515625, 6.281890869140625, 6.46075439453125, 6.2673187255859375, 6.2270660400390625, 6.1878814697265625, 6.3091278076171875, 6.2371368408203125, 6.200286865234375, 6.0195465087890625, 5.7735137939453125, 5.577789306640625, 5.32232666015625]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,108921,4,21.523449897766113,10,17179869184,435686,6.014576305042613,"[4.3067626953125, 6.638031005859375, 6.3419036865234375, 6.1521759033203125, 6.17938232421875, 6.37481689453125, 6.271728515625, 6.1884918212890625, 6.233612060546875, 6.394744873046875, 6.2461700439453125, 6.262725830078125, 6.2092742919921875, 6.415740966796875, 6.3573150634765625, 6.0195465087890625, 5.830780029296875, 6.051666259765625, 5.530029296875, 5.4393157958984375, 5.405364990234375, 5.471099853515625]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
