engine,vox_per_chunk,num_chunks,time,cpu_count,memory_size,num_vox,avg_mem,mem_useage,model,data_shape
ray,217843,2,76.92711091041565,8,16273604608,435686,9.9472353583888,"[8.225055694580078, 8.819408416748047, 9.206428527832031, 9.274639129638672, 9.323440551757812, 9.740962982177734, 9.827621459960938, 9.83175277709961, 9.836078643798828, 9.843250274658203, 9.847816467285156, 9.853076934814453, 9.857795715332031, 9.86257553100586, 9.867145538330078, 9.872406005859375, 9.877174377441406, 9.88125991821289, 9.885986328125, 9.890998840332031, 9.895511627197266, 9.9000244140625, 9.904109954833984, 9.908676147460938, 9.912994384765625, 9.917800903320312, 9.921642303466797, 9.925968170166016, 9.930294036865234, 9.934131622314453, 9.93893814086914, 9.94326400756836, 9.947349548339844, 9.952156066894531, 9.95599365234375, 9.960079193115234, 9.964645385742188, 9.968730926513672, 9.972816467285156, 9.977375030517578, 9.981220245361328, 9.985546112060547, 9.989391326904297, 9.994678497314453, 9.998271942138672, 10.002357482910156, 10.006683349609375, 10.010528564453125, 10.01461410522461, 10.018932342529297, 10.023258209228516, 10.027584075927734, 10.031669616699219, 10.035755157470703, 10.039833068847656, 10.044158935546875, 10.04824447631836, 10.051128387451172, 10.054733276367188, 10.05929183959961, 10.06313705444336, 10.067222595214844, 10.070816040039062, 10.074901580810547, 10.079219818115234, 10.08352279663086, 10.087562561035156, 10.09164810180664, 10.09549331665039, 10.100532531738281, 10.234153747558594, 10.422317504882812, 10.501644134521484, 10.636455535888672, 10.761905670166016, 10.844097137451172]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,217843,2,72.8972008228302,8,16273604608,435686,10.424585554334852,"[9.502811431884766, 10.101818084716797, 10.438716888427734, 10.438716888427734, 10.438716888427734, 10.439197540283203, 10.439197540283203, 10.439189910888672, 10.439189910888672, 10.439189910888672, 10.439189910888672, 10.43918228149414, 10.439422607421875, 10.43966293334961, 10.43966293334961, 10.439659118652344, 10.440139770507812, 10.440132141113281, 10.440132141113281, 10.440132141113281, 10.440132141113281, 10.440361022949219, 10.440361022949219, 10.440361022949219, 10.440601348876953, 10.440601348876953, 10.440593719482422, 10.440593719482422, 10.440593719482422, 10.440593719482422, 10.440593719482422, 10.440593719482422, 10.44058609008789, 10.44058609008789, 10.44058609008789, 10.44058609008789, 10.440818786621094, 10.441059112548828, 10.441059112548828, 10.441299438476562, 10.441299438476562, 10.441532135009766, 10.441532135009766, 10.441532135009766, 10.441532135009766, 10.441520690917969, 10.441513061523438, 10.441749572753906, 10.441726684570312, 10.441925048828125, 10.418865203857422, 10.418842315673828, 10.389583587646484, 10.389522552490234, 10.389522552490234, 10.389762878417969, 10.389755249023438, 10.389755249023438, 10.389755249023438, 10.389755249023438, 10.389755249023438, 10.389995574951172, 10.38998794555664, 10.38998794555664, 10.38998794555664, 10.396476745605469, 10.485870361328125, 10.438102722167969, 10.522911071777344, 10.542415618896484, 10.727680206298828, 10.809383392333984]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,217843,2,72.8596625328064,8,16273604608,435686,10.386748954041364,"[9.479873657226562, 10.074337005615234, 10.415355682373047, 10.413902282714844, 10.414142608642578, 10.414382934570312, 10.414382934570312, 10.414382934570312, 10.414375305175781, 10.414375305175781, 10.414375305175781, 10.414375305175781, 10.414375305175781, 10.41436767578125, 10.41436767578125, 10.41436767578125, 10.41436767578125, 10.41436767578125, 10.414360046386719, 10.414360046386719, 10.414360046386719, 10.414360046386719, 10.414360046386719, 10.414352416992188, 10.414352416992188, 10.414352416992188, 10.414352416992188, 10.414352416992188, 10.414344787597656, 10.414344787597656, 10.414344787597656, 10.414344787597656, 10.41433334350586, 10.414321899414062, 10.414321899414062, 10.414257049560547, 10.368621826171875, 10.368850708007812, 10.337360382080078, 10.337360382080078, 10.337360382080078, 10.337360382080078, 10.337360382080078, 10.337352752685547, 10.337352752685547, 10.337352752685547, 10.337352752685547, 10.337352752685547, 10.33758544921875, 10.33758544921875, 10.33758544921875, 10.33758544921875, 10.33758544921875, 10.337577819824219, 10.337577819824219, 10.32680892944336, 10.327083587646484, 10.327323913574219, 10.327320098876953, 10.327320098876953, 10.327320098876953, 10.327320098876953, 10.32735824584961, 10.32735824584961, 10.32735824584961, 10.341537475585938, 10.456893920898438, 10.528694152832031, 10.572074890136719, 10.5791015625, 10.689891815185547, 10.789386749267578, 10.885749816894531]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,217843,2,72.9198408126831,8,16273604608,435686,10.445443683200413,"[9.513816833496094, 10.104694366455078, 10.445472717285156, 10.44571304321289, 10.44571304321289, 10.44570541381836, 10.44570541381836, 10.44570541381836, 10.44570541381836, 10.44570541381836, 10.445693969726562, 10.445697784423828, 10.445938110351562, 10.445938110351562, 10.445938110351562, 10.445926666259766, 10.445926666259766, 10.445926666259766, 10.445911407470703, 10.445911407470703, 10.445903778076172, 10.445892333984375, 10.44607925415039, 10.44607925415039, 10.44607925415039, 10.44607162475586, 10.44607162475586, 10.44607162475586, 10.44607162475586, 10.44607162475586, 10.446063995361328, 10.446063995361328, 10.446063995361328, 10.446063995361328, 10.446063995361328, 10.446056365966797, 10.446056365966797, 10.446056365966797, 10.446056365966797, 10.446056365966797, 10.446044921875, 10.446044921875, 10.446044921875, 10.446044921875, 10.446044921875, 10.446037292480469, 10.446037292480469, 10.446037292480469, 10.446277618408203, 10.446277618408203, 10.446269989013672, 10.446269989013672, 10.446269989013672, 10.446269989013672, 10.446269989013672, 10.44626235961914, 10.44626235961914, 10.44626235961914, 10.44626235961914, 10.44626235961914, 10.44625473022461, 10.44625473022461, 10.44625473022461, 10.44625473022461, 10.44625473022461, 10.446243286132812, 10.498634338378906, 10.518928527832031, 10.510303497314453, 10.642410278320312, 10.819522857666016, 10.917335510253906]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,217843,2,72.83682060241699,8,16273604608,435686,10.452965253019986,"[9.576374053955078, 10.15920639038086, 10.504158020019531, 10.504158020019531, 10.504398345947266, 10.504386901855469, 10.504615783691406, 10.504615783691406, 10.504535675048828, 10.504535675048828, 10.504535675048828, 10.504768371582031, 10.504768371582031, 10.504768371582031, 10.504768371582031, 10.504768371582031, 10.5047607421875, 10.505001068115234, 10.505001068115234, 10.505001068115234, 10.505001068115234, 10.504989624023438, 10.504989624023438, 10.504989624023438, 10.504989624023438, 10.504989624023438, 10.504981994628906, 10.504981994628906, 10.504981994628906, 10.456676483154297, 10.456676483154297, 10.403003692626953, 10.403446197509766, 10.403446197509766, 10.4036865234375, 10.4036865234375, 10.403678894042969, 10.403678894042969, 10.403678894042969, 10.403678894042969, 10.403678894042969, 10.403671264648438, 10.403884887695312, 10.403884887695312, 10.403884887695312, 10.403884887695312, 10.403873443603516, 10.40408706665039, 10.40408706665039, 10.40408706665039, 10.40408706665039, 10.40407943725586, 10.40407943725586, 10.40407943725586, 10.40407943725586, 10.40407943725586, 10.404071807861328, 10.404071807861328, 10.404071807861328, 10.404071807861328, 10.404071807861328, 10.404064178466797, 10.404064178466797, 10.404064178466797, 10.404064178466797, 10.41006088256836, 10.47830581665039, 10.509086608886719, 10.597469329833984, 10.6126708984375, 10.71817398071289, 10.816219329833984, 10.914993286132812]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,108921,4,40.63884401321411,8,16273604608,435686,10.647652053833008,"[9.544448852539062, 10.13888168334961, 10.562911987304688, 10.581398010253906, 10.58523941040039, 10.58956527709961, 10.59341049194336, 10.597496032714844, 10.601333618164062, 10.605659484863281, 10.6099853515625, 10.614070892333984, 10.618396759033203, 10.62271499633789, 10.62656021118164, 10.630645751953125, 10.634971618652344, 10.639057159423828, 10.643131256103516, 10.647216796875, 10.651542663574219, 10.655868530273438, 10.66043472290039, 10.66427230834961, 10.668598175048828, 10.672683715820312, 10.676769256591797, 10.680854797363281, 10.685169219970703, 10.689254760742188, 10.693340301513672, 10.697425842285156, 10.701030731201172, 10.70510482788086, 10.814685821533203, 10.802223205566406, 10.87322998046875, 10.9693603515625, 11.075817108154297, 11.181320190429688]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,108921,4,40.761687994003296,8,16273604608,435686,10.808794975280762,"[9.887855529785156, 10.482551574707031, 10.819450378417969, 10.819683074951172, 10.819683074951172, 10.819683074951172, 10.819683074951172, 10.819683074951172, 10.81967544555664, 10.81967544555664, 10.81967544555664, 10.819904327392578, 10.819896697998047, 10.820110321044922, 10.820270538330078, 10.820270538330078, 10.820270538330078, 10.820262908935547, 10.820259094238281, 10.820499420166016, 10.820499420166016, 10.820499420166016, 10.820491790771484, 10.820491790771484, 10.820491790771484, 10.820491790771484, 10.820491790771484, 10.820491790771484, 10.820484161376953, 10.820484161376953, 10.820484161376953, 10.820484161376953, 10.820476531982422, 10.833454132080078, 10.816486358642578, 10.812015533447266, 10.856010437011719, 10.967884063720703, 11.077232360839844, 11.193309783935547]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,108921,4,40.30843901634216,8,16273604608,435686,10.76770362854004,"[9.87957763671875, 10.478343963623047, 10.814998626708984, 10.815479278564453, 10.815479278564453, 10.815479278564453, 10.815475463867188, 10.815471649169922, 10.815711975097656, 10.815711975097656, 10.815711975097656, 10.815711975097656, 10.815704345703125, 10.815704345703125, 10.794876098632812, 10.794795989990234, 10.783012390136719, 10.783012390136719, 10.783012390136719, 10.783012390136719, 10.783012390136719, 10.754493713378906, 10.747146606445312, 10.747615814208984, 10.747615814208984, 10.747615814208984, 10.747615814208984, 10.747604370117188, 10.747604370117188, 10.74759292602539, 10.74759292602539, 10.74759292602539, 10.74753189086914, 10.772518157958984, 10.76968002319336, 10.740985870361328, 10.803455352783203, 10.902706146240234, 11.00027847290039, 11.091602325439453]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,108921,4,40.79179334640503,8,16273604608,435686,10.734075685826744,"[9.805740356445312, 10.4044189453125, 10.741317749023438, 10.741317749023438, 10.741317749023438, 10.741310119628906, 10.741310119628906, 10.741310119628906, 10.741310119628906, 10.741310119628906, 10.741302490234375, 10.741294860839844, 10.741294860839844, 10.741294860839844, 10.741294860839844, 10.741294860839844, 10.741283416748047, 10.741283416748047, 10.741283416748047, 10.729988098144531, 10.729988098144531, 10.729988098144531, 10.729988098144531, 10.729988098144531, 10.72998046875, 10.72998046875, 10.72998046875, 10.72998046875, 10.720558166503906, 10.718204498291016, 10.718204498291016, 10.718196868896484, 10.718196868896484, 10.759532928466797, 10.728626251220703, 10.729827880859375, 10.790382385253906, 10.895164489746094, 11.003070831298828, 11.078533172607422, 11.136451721191406]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,108921,4,40.035250425338745,8,16273604608,435686,10.727311420440676,"[9.808395385742188, 10.406936645507812, 10.73990249633789, 10.73990249633789, 10.737968444824219, 10.737968444824219, 10.737968444824219, 10.737957000732422, 10.737957000732422, 10.73794937133789, 10.737857818603516, 10.73809814453125, 10.73809814453125, 10.73809814453125, 10.738090515136719, 10.738090515136719, 10.738090515136719, 10.738090515136719, 10.738090515136719, 10.738082885742188, 10.724365234375, 10.724594116210938, 10.715221405029297, 10.715221405029297, 10.715213775634766, 10.715694427490234, 10.715694427490234, 10.715694427490234, 10.715694427490234, 10.715682983398438, 10.715682983398438, 10.715682983398438, 10.715682983398438, 10.729621887207031, 10.762226104736328, 10.7513427734375, 10.84915542602539, 10.96066665649414, 11.051990509033203, 11.163734436035156]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
